sim_time_s,global_tp,global_tn,global_fp,global_fn,accuracy,fpr,mcc,f1_v1,f1_v2,f1_v3,pdr,avg_latency_ms,tm_rate_per_s,tm_delta_pct,broadcast_amplification_gamma,alert_depth_max,eps_topo,flowmod_excess_rate,avg_mitigation_latency_ms,cpu_pct,mem_mb
7.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,9.0000,720.0000,0.0000,510.8726,141.5078
8.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,10.7500,860.0000,0.0000,512.9983,141.5078
9.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,12.5250,1002.0000,0.0000,516.3991,141.5078
10.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,14.2500,1140.0000,0.0000,515.7264,141.5078
11.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,16.0000,1280.0000,0.0000,516.8327,141.5078
12.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,17.7750,1422.0000,0.0000,515.8454,141.5078
13.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,19.5000,1560.0000,0.0000,515.1421,141.5078
14.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,21.2500,1700.0000,0.0000,513.3990,141.5078
15.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,23.0250,1842.0000,0.0000,511.9989,141.5078
16.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,24.7500,1980.0000,0.0000,514.1169,141.5078
17.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,26.5000,2120.0000,0.0000,513.3325,141.5078
18.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,28.2750,2262.0000,0.0000,511.9991,141.5078
19.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,30.0000,2400.0000,0.0000,510.7990,141.5078
20.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,31.7500,2540.0000,0.0000,510.6657,141.5078
21.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,33.5250,2682.0000,0.0000,510.0900,141.5078
22.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,35.2500,2820.0000,0.0000,509.4338,141.5078
23.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,37.0000,2960.0000,0.0000,511.3326,141.5078
1.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,0.0000,0.0000,0.0000,523.5026,141.3438
2.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,0.5500,44.0000,0.0000,513.6621,141.5195
3.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,2.0250,162.0000,0.0000,527.7533,141.5195
4.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,4.3000,344.0000,0.0000,525.8019,141.5273
5.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,7.4250,594.0000,0.0000,521.1668,141.5273
6.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,10.8500,868.0000,0.0000,517.4276,141.5352
7.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,14.2500,1140.0000,0.0000,516.7490,141.5352
8.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,17.6750,1414.0000,0.0000,514.4431,141.5352
9.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,21.1000,1688.0000,0.0000,514.0987,141.5352
10.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,24.5000,1960.0000,0.0000,518.9997,141.5352
11.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,27.9250,2234.0000,0.0000,517.1661,141.5352
12.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,31.3500,2508.0000,0.0000,518.7689,141.5352
13.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,34.7500,2780.0000,0.0000,517.5710,141.5352
14.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,38.1750,3054.0000,0.0000,516.1994,141.5352
15.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,41.6000,3328.0000,0.0000,514.8743,141.5352
16.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,45.0000,3600.0000,0.0000,513.4698,141.5352
17.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,48.4250,3874.0000,0.0000,515.1105,141.5352
18.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,51.8500,4148.0000,0.0000,513.9993,141.5352
19.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,55.2500,4420.0000,0.0000,512.6992,141.5352
20.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,58.6750,4694.0000,0.0000,512.1421,141.5352
21.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,62.1000,4968.0000,0.0000,511.1810,141.5352
22.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,65.5000,5240.0000,0.0000,510.7818,141.5352
23.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,68.9250,5514.0000,0.0000,511.2076,141.5352
24.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,72.3500,5788.0000,0.0000,511.7193,141.5352
25.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,75.7500,6060.0000,0.0000,510.8839,141.5352
26.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,79.1750,6334.0000,0.0000,510.5919,141.5352
27.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,82.6000,6608.0000,0.0000,510.2850,141.5352
28.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,86.0000,6880.0000,0.0000,509.5165,141.5352
29.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,89.4250,7154.0000,0.0000,508.8659,141.5352
30.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,92.8500,7428.0000,0.0000,509.9025,141.5352
31.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,96.2500,7700.0000,0.0000,509.6868,141.5352
32.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,99.6750,7974.0000,0.0000,509.3024,141.5352
33.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,103.1000,8248.0000,0.0000,509.8523,141.5352
34.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,106.5000,8520.0000,0.0000,509.2279,141.5352
35.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,109.9250,8794.0000,0.0000,508.6382,141.5352
36.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,113.3500,9068.0000,0.0000,508.5129,141.5352
37.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,116.7500,9340.0000,0.0000,509.4468,141.5352
38.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,120.1750,9614.0000,0.0000,508.9481,141.5352
39.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,123.6000,9888.0000,0.0000,508.8494,141.5352
40.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,127.0000,10160.0000,0.0000,508.7799,141.5352
41.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,130.4250,10434.0000,0.0000,508.6423,141.5352
42.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,133.8500,10708.0000,0.0000,508.1855,141.5352
43.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,137.2500,10980.0000,0.0000,508.5449,141.5352
44.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,140.6750,11254.0000,0.0000,509.3106,141.5352
45.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,144.1000,11528.0000,0.0000,509.0430,141.5352
1.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,0.0000,0.0000,0.0000,507.9877,141.2344
2.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,0.5500,44.0000,0.0000,510.3266,141.4141
3.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,2.0250,162.0000,0.0000,509.9948,141.4141
4.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,4.3000,344.0000,0.0000,509.7958,141.4219
5.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,7.4250,594.0000,0.0000,508.6628,141.4219
6.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,11.4000,912.0000,0.0000,513.5694,141.4336
7.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,16.1750,1294.0000,0.0000,511.3727,141.4336
8.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,21.2500,1700.0000,0.0000,509.4420,141.4336
9.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,26.3500,2108.0000,0.0000,509.1978,141.4336
10.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,31.4250,2514.0000,0.0000,512.5440,141.4336
11.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,36.5000,2920.0000,0.0000,511.2485,141.4336
12.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,41.6000,3328.0000,0.0000,512.8450,141.4336
13.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,46.6750,3734.0000,0.0000,511.5702,141.4336
14.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,51.7500,4140.0000,0.0000,509.7319,141.4336
15.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,56.8500,4548.0000,0.0000,508.8111,141.4336
16.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,61.9250,4954.0000,0.0000,508.9987,141.4336
17.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,67.0000,5360.0000,0.0000,510.1655,141.4336
18.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,72.1000,5768.0000,0.0000,509.2620,141.4336
19.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,77.1750,6174.0000,0.0000,510.4990,141.4336
20.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,82.2500,6580.0000,0.0000,509.5704,141.4336
21.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,87.3500,6988.0000,0.0000,508.5898,141.4336
22.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,92.4250,7394.0000,0.0000,508.9990,141.4336
23.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,97.5000,7800.0000,0.0000,508.5824,141.4336
24.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,102.6000,8208.0000,0.0000,510.3992,141.4336
25.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,107.6750,8614.0000,0.0000,510.7685,141.4336
26.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,112.7500,9020.0000,0.0000,509.9622,141.4336
27.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,117.8500,9428.0000,0.0000,509.1063,141.4336
28.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,122.9250,9834.0000,0.0000,508.3440,141.4336
29.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,128.0000,10240.0000,0.0000,509.2326,141.4336
30.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,133.1000,10648.0000,0.0000,509.4509,141.4336
31.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,138.1750,11054.0000,0.0000,509.1555,141.4336
32.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,143.2500,11460.0000,0.0000,509.2721,141.4336
33.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,148.3500,11868.0000,0.0000,508.9405,141.4336
34.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,153.4250,12274.0000,0.0000,508.3707,141.4336
35.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,158.5000,12680.0000,0.0000,508.1660,141.4336
36.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,163.6000,13088.0000,0.0000,507.6750,141.4336
1.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,0.0000,0.0000,0.0000,528.0069,141.3477
2.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,0.5500,44.0000,0.0000,515.9969,141.5156
3.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,2.0250,162.0000,0.0000,510.2449,141.5195
4.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,4.3000,344.0000,0.0000,511.7965,141.5195
5.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,7.4250,594.0000,0.0000,509.1629,141.5312
6.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,11.4000,912.0000,0.0000,510.9973,141.5352
7.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,16.1750,1294.0000,0.0000,511.8728,141.5352
8.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,21.8000,1744.0000,0.0000,514.2208,141.5352
9.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,28.2750,2262.0000,0.0000,512.2984,141.5352
10.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,35.0000,2800.0000,0.0000,511.7257,141.5352
11.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,41.7500,3340.0000,0.0000,510.5817,141.5352
12.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,48.5250,3882.0000,0.0000,512.2295,141.5352
13.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,55.2500,4420.0000,0.0000,512.7846,141.5352
14.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,62.0000,4960.0000,0.0000,511.4655,141.5352
15.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,68.7750,5502.0000,0.0000,509.9987,141.5352
16.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,75.5000,6040.0000,0.0000,508.9987,141.5352
17.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,82.2500,6580.0000,0.0000,508.6654,141.5352
18.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,89.0250,7122.0000,0.0000,508.4724,141.5352
19.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,95.7500,7660.0000,0.0000,508.8488,141.5352
20.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,102.5000,8200.0000,0.0000,508.5703,141.5352
21.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,109.2750,8742.0000,0.0000,508.4535,141.5352
22.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,116.0000,9280.0000,0.0000,507.6946,141.5352
23.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,122.7500,9820.0000,0.0000,507.4989,141.5352
24.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,129.5250,10362.0000,0.0000,506.7989,141.5352
25.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,136.2500,10900.0000,0.0000,506.1528,141.5352
26.9981,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.0000,1.0000,0,143.0000,11440.0000,0.0000,506.8879,141.5352
